region,ASTRO,CHANDELIER,ENDO,L2_3_IT,L4_IT,L5_ET,L5_IT,L5_6_NP,L6_CT,L6_IT,L6_IT_CAR3,L6B,LAMP5,LAMP5_LHX6,MICRO_PVM,OPC,OLIGO,PAX6,PVALB,SNCG,SST,SST_CHODL,VLMC,VIP
7Networks_LH_Vis_12,0.0067796011972322,0.0026216391942192,0.0097320007143478,0.1056450306918774,0.4575403561093955,0.0022907061172424,0.0108766989411307,0.0063689308330291,0.0342506272596062,0.010634330653553,0.0061926813254388,0.0343247137051043,0.0387476843718017,0.0133490243477341,0.0210231611541385,0.0775861023027802,0.0012882606079928,0.0061318765215231,0.0857053682221911,0.0001,0.0103212547733701,2.669325743816714e-05,0.0040766934288412,0.0544865642700113
7Networks_LH_Vis_13,0.237038286977214,0.0003400901789492,0.0001,0.0001,0.0001,0.1914789563505208,0.0001,0.0001,0.0657825469940842,0.0380490550771079,0.069235381985755,0.0001,0.0001,0.0001,0.0775132184322811,0.1058257428321832,0.0411069182492813,0.0013391204743316,0.0001,0.0350806793436028,0.0001,0.03212438261544,0.0001,0.1050856204892481
7Networks_LH_Vis_14,0.0118474377297891,0.0001,0.0110550430035992,0.0001,0.3137840695300875,0.1116409786672712,0.0001,0.0188012715517346,0.1173135029304013,0.0722588245418397,0.012192127968143,0.0158748493716922,0.021510125845402,0.0188155886600605,0.0168866882396638,0.1135603079473622,0.0084843140718647,0.0034501756640556,0.0474886265629819,0.0001,0.0197816821999181,0.0001,0.0033380591469537,0.0619163263671791
7Networks_LH_Vis_15,0.0113132310819494,0.0057293642009113,0.0153895921513189,0.0218876584467692,0.5390835569587109,0.0540396481778948,0.0001,0.009800295144983,0.0488499532272679,0.0380371444648176,0.0157770863249442,0.0085015336598476,0.0504904875858383,0.0110494855045241,0.0079935319261904,0.023991817572213,0.0034158972623234,0.0001,0.0374084186753483,0.0014758102280636,0.0185498281763806,0.0022604440925124,0.0039092688980906,0.0710459462390994
7Networks_LH_Vis_16,0.0055750730644035,0.0096677221897507,0.0068267448743539,0.1258842788279293,0.5117675584118361,0.0130174888270469,0.0167885320891302,0.0075687182697277,0.0298935867753111,0.0648308279257609,0.0187551510899167,0.035594354550026,0.0372984493113608,0.007715946427123,0.0050417887471973,0.0043993065590871,0.0062517017801437,0.0044859435737875,0.0186035784843176,0.0190711657397794,0.0155921490337792,0.000539542290965978,0.0064067836920778,0.0284236074651868
7Networks_LH_Vis_17,0.0104507191993991,0.0001,0.0104161309389625,0.1815288204213514,0.1727905207248563,0.0710126888627052,0.1388220126187915,0.0684612951365682,0.044909286267504,0.0469193096561119,0.0062986729374507,0.0602667609499274,0.0262300107669443,0.0337341533416713,0.0047586857290489,0.0174258648329499,0.0020892291631287,0.0033774168853075,0.0624849798526117,0.0122717226971161,0.0073805738419868,0.0010916891681691,0.0082856766524825,0.0089937793549538
7Networks_LH_Vis_18,0.0187570458858516,0.0013992586864306,0.0104904380886125,0.0144413230217804,0.5789801897688002,0.0175511997790071,0.0001,0.0030318562334822,0.0407741708098729,0.0387450455758351,0.0080384451092773,0.0180628106543351,0.0422866704300247,0.0112210234862927,0.0086217400565499,0.0427871678606386,0.0041481420269323,0.0137763641534249,0.0438457314101814,0.0001,0.0191332141260933,0.00017458304826042446,0.0056709402531474,0.0580626395351683
7Networks_LH_Vis_19,0.008959097289954,0.0001,0.011614284319927,0.0697535828456603,0.4638502639413956,0.0687783213353895,0.0185658087538771,0.0082287971849979,0.045582166401567,0.0482888935724811,0.0038965036623251,0.000805191216357296,0.038346001448413,0.0102170753357783,0.0143573715878423,0.0543951883240102,0.002951212152868,0.0036170939127094,0.096656009435241,0.0001,0.00092819713056479,0.0001,0.0100556066051169,0.0201533335435231
7Networks_LH_Vis_20,0.0001,0.0001,0.0001,0.0001,0.0503624882473322,0.0001,0.1179950878643386,0.0395536863848183,0.1678208971354577,0.3256402194976102,0.1125056555223561,0.009959595029176,0.0261155924419701,0.0088565209062373,0.0052097793193735,0.0077104686067642,0.0001,0.073388402617841,0.0378735002213663,0.005818841633126,0.0001,0.0111892645722318,0.0001,0.0001
7Networks_LH_Vis_21,0.0084169909111367,0.0013074261133821,0.0098208667276672,0.0005918607990256845,0.6950567841406997,0.0138095401866946,0.0001,0.0005370524350384382,0.0528142615363732,0.0261341672964756,0.0132693060684869,0.0248960435282461,0.0427669212778795,0.0075090687430248,0.00932626804689,0.0149116952739772,0.0014394795911779,0.0001,0.0296861945462809,0.0001,0.0077029057220948,2.876283223677909e-05,0.0040495467975675,0.0359248574256437
7Networks_LH_Vis_22,0.0001,0.0067244098182606,0.0106535715573608,0.0523350495835644,0.6268990865306223,0.0120086455443034,0.0001,0.0051657535198207,0.0164084673458776,0.0316017463027711,0.0090383093358952,0.0164508701475422,0.0385280167408704,0.0123094672811671,0.0105989027227731,0.0877909654290533,0.0008089822716490029,0.0058418075770043,0.0359405477605693,0.0001,0.0034610530715077,0.0001,0.0097107709973463,0.0077235764620404
7Networks_LH_Vis_23,0.0723705635672335,0.0082437119656877,0.0037375007275921,0.111446318124549,0.1870816204858975,0.0812734667689648,0.0607932851355246,0.0257042805833282,0.0560770867111567,0.0322585871250677,0.0085155491084108,0.0001,0.0113247190936349,0.0176091370982402,0.0351900670625137,0.0976690771974059,0.0152329098930827,0.0222444918876622,0.0527443290891483,0.0089748476022247,0.0208710453607757,2.667302797091167e-05,0.0086613351096175,0.0619493972743096
7Networks_LH_Vis_24,0.0151840938109947,0.0067009697835734,0.0171084228052659,0.0660755198198079,0.4830494101836781,0.0542132778324133,0.020221470560884,0.0154749287442152,0.0479396211268533,0.0575237623149915,0.0057346404570484,0.0117141430811471,0.0477312801331293,0.0056736107737759,0.0061425482006351,0.0063320446976633,0.0004068866488383569,0.0018124361334849,0.0581998097056287,0.0001,0.0088854929300209,0.0001,0.003385013648212,0.0604906166077377
7Networks_LH_Vis_25,0.0001,0.0016621670617923,0.016981614193392,0.0326571613874982,0.5002559983965714,0.0385160732497114,0.0331501223193404,0.0216953965206007,0.0590859147480871,0.0220247879357135,0.0125634004854712,0.0024411722851658,0.0513727772848466,0.0269082666931685,0.0118440256495235,0.0535358338718537,0.0001,0.0086599701330924,0.0751120427138226,0.0001,0.0189211055224676,0.0006540221158631456,0.0018236525320267,0.0101344948999903
7Networks_LH_Vis_26,0.0275753407891128,0.0096096680264312,0.0104066506392521,0.1069703977489225,0.35074550329568,0.0588131568010535,0.0242428843094212,0.0051179597977995,0.0655034372467237,0.0736457149178459,0.0018423338442111,0.0001,0.0353828656261001,0.011489403089771,0.00705776372405,0.1136724446034093,0.0001,0.0095289106241709,0.0403613585762425,0.0001,0.0094647416386832,0.0021574448152179,0.0048713645651717,0.0315406553207291
7Networks_LH_Vis_27,0.0189079935862149,0.0070900276380521,0.0127692117692282,0.1086303525861496,0.2155741175653661,0.0738270954660257,0.00031687528049584003,0.0190911275256814,0.0361755049740797,0.0561500302834712,0.0019533536161746,0.0112449184083584,0.0136493046007883,0.012812523459813,0.0007664110706753634,0.2387744696959097,0.0013154751590808,0.0531854366955589,0.0589526403353516,0.0022799943319144,0.0024925662894089,0.0001,0.0079562232401013,0.046084346422099
7Networks_LH_Vis_28,0.0129058203221236,0.0136348325333798,0.0125980409303476,0.2910349327881784,0.1206848577359083,0.0156210391888871,0.1313082120314884,0.0525460706354963,0.0131591130934413,0.0928675803124522,0.0081146034179956,0.0277172031612122,0.0352111415249878,0.0198187155876949,0.0036291687135165,0.0171806071755465,0.0032679004408533,0.0001,0.0478321380033288,0.029678986895483,0.0158978120184927,0.0004810157522307675,0.014697512111717,0.020112695625237
7Networks_LH_Vis_29,0.0001,0.0001,0.0247687717936869,0.0633611305056952,0.3391581713032293,0.0001,0.1268977443921387,0.0868835089891101,0.0001,0.0545832658289449,0.0091609675459629,0.0419677933744013,0.0447755905676093,0.0170329034183562,0.0011698050950857,0.0001,0.0001,0.012639395836278,0.1244490773997164,0.0055833070764301,0.0056168514534625,0.0001,0.0065713680465913,0.0353803473733002
7Networks_LH_Vis_30,0.0001,0.027689887173639,0.0234935773542463,0.3457710889225375,0.2147499906256312,0.0001,0.0032451418833448,0.0523984836887354,0.0001,0.0596651721876982,0.0001,0.053691161815256,0.0320521012667391,0.0258770235597331,0.0171728638615854,0.0001,0.0001,0.0064203484665399,0.041555094113226,0.0104584698807091,0.023243430418248,0.0018989049030604,0.0036779269755034,0.0569393329035663
7Networks_LH_Vis_31,0.0376047357719162,0.0098102590486252,0.0108975997980975,0.2157396083925741,0.2181248215316815,0.1088573296952973,0.0151610123237869,0.0322701798824998,0.0441260514526103,0.0084587807127811,0.0001,0.0014809501956384,0.0442315365046402,0.0112264703049281,0.0200381276320172,0.0512177277285887,0.0001,0.0162588569877503,0.0821966342060998,0.0001,0.0093073136878396,0.0020004580734787,0.0046554541885922,0.0563360918805557
7Networks_LH_SomMot_1,0.0015867632345391,0.0137880509039507,0.0089041715237009,0.0972642001111117,0.3296934524365982,0.0136814107253309,0.0770305633748773,0.0305968149304395,0.0300670179903558,0.0571927157019258,0.0189931057605119,0.0430047592183383,0.0411455088416237,0.0156293256865764,0.0138771863798013,0.0653286949004156,0.0087933266292645,0.0170537688052607,0.0484691394267138,0.008808836833458,0.020542568370069,0.0054287794314857,0.0083558679267704,0.0247639708568797
7Networks_LH_SomMot_2,0.0384280334232153,0.0199823517283045,0.0095115000627114,0.0345693997705342,0.3848432206979527,0.0284818713578776,0.0016774810405461,0.0088483375472541,0.0184061032053831,0.0589272593991304,0.008949872921039,0.0242475814233217,0.0345149967591276,0.0220741744849302,0.0242173612084968,0.0918126050730641,0.0048735601561935,0.0233867698464459,0.065429256097792,0.0001,0.0199852398558053,0.0017835884451185,0.0046123350830175,0.0704371004127375
7Networks_LH_SomMot_3,0.0301515491605998,0.028974737417802,0.0260123462949878,0.1078893771155041,0.293119096809502,0.0599847035085596,0.0167001657864011,0.0001,0.0447309357886443,0.0491029687080719,0.0372528573799487,0.0263651545264427,0.0309253483717131,0.0201299303062831,0.002680040879761,0.0234418971116323,0.0252085364859879,0.0280866547956459,0.064205637047936,0.0001,0.0074711038921883,0.0060400921726268,0.0114623544691582,0.0600645119706023
7Networks_LH_SomMot_4,0.0216429891473511,0.0170919076260933,0.0072116277672349,0.0845837818190533,0.1423529444208273,0.0001,0.0638290169372212,0.0599398676821687,0.0350981078538398,0.1591102413260504,0.0774567572137078,0.138194326173354,0.0001,0.0197580930261266,0.0007765750852071167,0.0121181743861793,0.0081877872968615,0.0427014615251219,0.0144629917756081,0.0421903481022808,0.0294774671402776,0.0107309417148128,0.00621263064438,0.0068719613362415
7Networks_LH_SomMot_5,0.0001,0.0059715111020836,0.0128720245798047,0.0422487565430048,0.3413114111758559,0.0001,0.0001,0.0485646354942853,0.0001,0.3788374460612241,0.0001,0.0530253414484847,0.017105497884172,0.0286392554478289,0.0001,0.0001,0.0001,0.0001,0.0001,0.0444264430084658,0.0001,0.0001,0.0269976772547899,0.0001
7Networks_LH_SomMot_6,0.0398223433354954,0.0148281215823067,0.0077986966697635,0.1731354760255028,0.101464104521133,0.0199022315824108,0.0356949142693749,0.0493870273899854,0.0126288395440025,0.1370304695268497,0.0063575036863812,0.0286099191946001,0.0400018619979127,0.03700741599074,0.0162708087835749,0.1298995545627209,0.0017362943564957,0.0208310176067996,0.0421519379536513,0.007195739837278,0.0205203362406832,0.0024040972270684,0.0073735333262535,0.0479477547890149
7Networks_LH_SomMot_7,0.0832624951940805,0.0001,0.0193990527756353,0.0553753812045526,0.2713099406655112,0.0965500747339772,0.0001,0.0001,0.0614596405431873,0.1078751064983735,0.0029860541677994,0.0001,0.039714459367998,0.0210277339149587,0.0023853152070337,0.1307355249803076,0.0001,0.00028234746040502,0.0205500147757657,0.0001,0.0001,0.00083789024961908,0.0031644255489687,0.0830845427118256
7Networks_LH_SomMot_8,0.0001,0.0858136642053018,0.0062663103359663,0.2215473171527047,0.0881952963536479,0.1067539043907321,0.0001,0.0001,0.0551441419592916,0.0001,0.0001,0.0740911089594975,0.0001,0.0224106988137741,0.0488540254106655,0.1632217393873585,0.0001,0.0584753695324558,0.014728211670241,0.0001,0.0001,0.0200457382370398,0.0057132946707444,0.0287391789205784
7Networks_LH_SomMot_9,0.0362085006549726,0.0030263462922012,0.0053647433032659,0.0770527857179757,0.1575755371630064,0.0614690809065905,0.0803284513283215,0.0148316837771115,0.0704095430445808,0.0648187443146505,0.0400793266735071,0.0289086878024739,0.0381175956982426,0.0220158677239478,0.0214847827483873,0.0922286679153294,0.0088772640375404,0.0717393089658507,0.0278848222387111,0.0022767337397955,0.0099279827223539,0.0150221145825905,0.0048733834860708,0.0454780451625213
7Networks_LH_SomMot_12,0.0652727259807053,0.0184418157842316,0.0284947235131784,0.0179635990027832,0.119501836618117,0.1785390946765685,0.0001,0.0051426021396136,0.0881794479399423,0.0974202449917113,0.0102175607281839,0.0065702829716381,0.0351434858860677,0.0125252995377755,0.0194590748056197,0.0045927078872832,0.001511377158531,0.0001,0.0387545264826156,0.000161065871947745,0.0224246749643347,0.0036129407572152,0.0042938329927946,0.2217770793091408
7Networks_LH_SomMot_13,0.0165875550986114,0.0133492309838648,0.0091218221913783,0.069966194341409,0.317719594166387,0.0349797806283465,0.0652223220685982,0.0156940360466507,0.0648652019799108,0.0159049712206303,0.0228969827242005,0.0277146120530164,0.0309594328302969,0.0081754428438414,0.0238391041143266,0.0480630949245314,0.0023053654582101,0.0112090152045647,0.0688958273149441,0.0115012953225579,0.0347311984438091,0.0106214082530824,0.0023967577749125,0.0732797540119177
7Networks_LH_SomMot_14,0.0523834109097452,0.0129728417723483,0.0199064576435162,0.0165479572554124,0.2437098881817212,0.1753931289558519,0.0001,0.005168582314394,0.0621937980230508,0.1362449201338054,0.0158727048438979,0.029493485464264,0.0462921102865131,0.0136308722980137,0.0016853165684302,0.0001,0.0001,0.0139619131346987,0.0298102817923439,0.0001,0.0001,0.0046468642003708,2.5860897359943337e-05,0.1200596053242614
7Networks_LH_SomMot_15,0.0049108724476258,0.0001,0.0104710179997319,0.1180211270320425,0.1951048073084382,0.0039881648652203,0.2910701299039596,0.0672145997072144,0.0001,0.015464578693719,0.0027100951927195,0.0471329736366029,0.0163897109693657,0.0300535640278867,0.0035258895763517,0.0087665799740105,0.0001,0.0026590250227065,0.0747172792955191,0.0115585407275983,0.0094978969933536,0.00069300919510127,0.0032508667689101,0.0827992706619214
7Networks_LH_SomMot_16,0.0001,0.0217976569958704,0.0184750398385365,0.0831393199329455,0.0609087821994234,0.146532857889805,0.112371084607055,0.0246768799855121,0.0640455747363767,0.1987060621618069,0.0172377094999739,0.0399561748753324,0.025918992213445,0.0165503743530732,0.0091776992205426,0.0079471656876244,0.0077189949080689,0.011376144044912,0.0341157906182451,0.0068914036921422,0.0038891516418338,0.0069640641431117,0.0030357409311047,0.0785673358232576
7Networks_LH_SomMot_18,0.0359796827214335,0.0455563602860841,0.0145226994833455,0.0877479889288394,0.0001,0.1594159741788661,0.0001,0.0112871230387309,0.1127191005567413,0.1044257959543234,0.0142176811744414,0.0161958561101076,0.019240609946783,0.0050906188501382,0.002432798027109,0.1339682009533705,0.004657520224425,0.05775286247691,0.0152228720559386,0.0135720825790595,0.0001,0.0046574139073425,0.0027629914408476,0.1385737671051619
7Networks_LH_SomMot_19,0.0573748446126019,0.0018709080547481,0.0110632084022402,0.1811534253146381,0.184968262151762,0.1630080645539871,0.0001,0.0119725533441158,0.0289919322551344,0.1096274938923262,0.0087810880410427,0.0001,0.0464913641965807,0.0165804941695385,0.0089515336280607,0.0345823760428894,0.0011632213045126,0.0001,0.0174596343010643,0.0001,0.0001,0.0013690798622712,0.0001,0.1145905158724853
7Networks_LH_SomMot_20,0.0104296008611167,0.0061626722218734,0.0082968216480223,0.0384399094990278,0.3463164110638518,0.0403526080728952,0.1093131010892032,0.0140832350216156,0.032479651066195,0.0221948951316032,0.0168890796295551,0.0197549982520532,0.0242092226014315,0.0203319686622174,0.0357758138309729,0.0321223567565535,0.0076169902290217,0.0032444028934645,0.1231141044831382,0.006535028901549,0.0171264007446405,0.0028602163950075,0.0025015061201345,0.059849004824855
7Networks_LH_SomMot_21,0.0244305379259265,0.0366777653396366,0.0075019592961201,0.2341964091659448,0.1990255928769812,0.0448071634910245,0.0474680957164736,0.0187045024698476,0.026899423863957,0.0388813578874474,0.0017793510251002,0.0166470379301961,0.0280712518439967,0.0168907416632921,0.0256071311143712,0.043465909467447,0.0057040459578299,0.0196497500447916,0.0685913017286297,0.0024619331458649,0.0212548439794313,0.001565133614052,0.0066196046070749,0.0630991558445623
7Networks_LH_SomMot_22,0.0285633399489907,0.0019642303684834,0.0222481715697239,0.0299796757268094,0.3729519079098937,0.0871226867790244,0.0001,0.0028669048848,0.0420754570565848,0.0626841352109071,0.0155990643493953,0.0140780202987835,0.0304321522596501,0.0085818410268605,0.001563463669015,0.0658747433450098,0.002504551147558,0.0125022217108853,0.0739616656528394,0.0001,0.0056033897036578,0.0022913740111418,0.0028349412044141,0.1137160621655708
7Networks_LH_SomMot_23,0.0026162712535998,0.0463032417896154,0.0196366225519518,0.1335035717474806,0.2737164961797333,0.0504165967177338,0.0141926399969681,0.0437998261809739,0.0568739506625478,0.0385626140638422,0.0049693127861581,0.0532953205899534,0.0416078898886643,0.0407905997477043,0.0001,0.0299617593703977,0.0001,0.0260214881399552,0.0606247991300257,0.0001,0.0091630994252343,0.0035645063862231,0.0123610417743988,0.0380183516168377
7Networks_LH_SomMot_24,0.0175951992304065,0.0286289785232159,0.0156520177208075,0.081544588654153,0.0001,0.2005433159908944,0.1770646833399665,0.0390780958218734,0.0588220836436699,0.1362265219039511,0.0105468838119641,0.024930219886405,0.0529790482527923,0.0227403313732344,0.0074259318823021,0.0001,0.0047305038571009,0.0068198977453617,0.0250789882754868,0.0236058432639994,0.0001,0.00235298717008,0.0078231785542335,0.0558107010981008
7Networks_LH_SomMot_25,0.0001,0.0001,0.0148416330782997,0.0001,0.0001,0.2871572081221724,0.1037065375638077,0.0524986323988488,0.0844601120575115,0.1778465577908855,0.0025815344821678,0.0001,0.0343811750455433,0.051973001424608,0.0001,0.0236460417444169,0.0001,0.0614250941723179,0.0265996467732441,0.0001,0.0001,0.0114589720756833,0.0068758580958309,0.0605479951746615
7Networks_LH_SomMot_26,0.0241603805318005,0.0209099264178204,0.023611235830935,0.0257352495328014,0.1351955881614491,0.1917269279367505,0.0232652665608504,0.0137337297303529,0.0643710936828434,0.1035979754517897,0.0153651278888743,0.0209050413447953,0.0223941693673604,0.010254476474367,0.0103496620290722,0.0868240375241388,0.0004859486544945161,0.0318596047985619,0.0510207384421984,0.0010553144974854,0.0048359241769714,0.0053315482006456,0.0020946559302067,0.1109163768334335
7Networks_LH_SomMot_27,0.0453789257248719,0.0242477933784936,0.0083500969101969,0.0001,0.1927739736965803,0.0532974259187774,0.1360781358738179,0.0249810009428915,0.0510086619525294,0.0426234611278054,0.0251983977138386,0.0204281889164642,0.0143033601847517,0.0170334519111715,0.0381331138029566,0.0902443063338353,0.0198152607163721,0.0840516273541921,0.0546734917772583,0.0001,0.0216718885382316,0.0045372154744981,0.0110581869679135,0.0201120347825509
7Networks_LH_SomMot_28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0315037218595346,0.0694065242406808,0.0001,0.0001,0.0088632942508695,0.0001,0.0001,0.0001,0.0001,0.5204084853931983,0.0001,0.2488587441218101,0.1209592301339066,0.0001,0.0001,0.0001,0.0001,0.0001
7Networks_LH_SomMot_29,0.0001,0.0001,0.0159567616200877,0.241598516024881,0.2520031629722905,0.0001,0.0001,0.0622957242239568,0.0001,0.0594575438474558,0.0001,0.0538777395200775,0.0949288491890758,0.0152534468162411,0.0075341480076321,0.0547490685127913,0.0001,0.0001,0.0696190980631309,0.0001,0.0096574811056115,0.0001,0.0032429242695883,0.0598255358271791
7Networks_LH_SomMot_30,0.0186437955976577,0.049262046121514,0.0176180899254797,0.0001,0.0493473919085503,0.3163273785459961,0.0531229980806116,0.0041000120588049,0.0450676228446189,0.1870418448157658,0.0001,0.0001,0.0521600813932173,0.0032386575457578,0.0143224317479881,0.0476375881978849,0.0045472020753281,0.0291682851586557,0.0203986348924063,0.0001,0.0001,0.0011794341341035,0.0001,0.0868165049556584
7Networks_LH_SomMot_31,0.109290639173333,0.0230541711532924,0.0200322623283236,0.0423993840738363,0.035515628535117,0.0853572058078377,0.0001,0.0001,0.1493113542788191,0.0001,0.0001,0.0001,0.0001,0.0001,0.0045563834711507,0.0173740537257088,0.00059609701750752,0.0001,0.0012722065085004,0.0180662956157251,0.0001,0.0001,0.0001,0.493174318310848
7Networks_LH_SomMot_32,0.0001,0.0085532512533591,0.01314693558625,0.0684238167927145,0.3560052157078491,0.0345239194699793,0.0599283153547714,0.0476623975505615,0.0193495544992793,0.01296973594362,0.0048469166336322,0.0799871736890357,0.066169493452003,0.0308604961957161,0.0162848871908217,0.0093008925846391,0.0001,0.0001,0.0523658896024312,0.0102144612723591,0.0342882432962182,0.00068630665599244,0.0148554909584106,0.0595766063103554
7Networks_LH_SomMot_33,0.0130859825672536,0.0161290168553526,0.0153657348598799,0.0242772382814494,0.1078517551696631,0.2490013638754677,0.0562439018483378,0.0183569813321038,0.0765376116604562,0.0994942765093219,0.0086498416862854,0.0250613868633847,0.023896768786433,0.0072692777689269,0.0123018553817584,0.0762487865803068,0.002581214397577,0.0347810266948121,0.0535606775844241,0.0016026908070149,0.0030481833653611,0.0040548600001884,0.0027275309159776,0.0678720362082625
7Networks_LH_SomMot_34,0.0673286819664628,0.0188070250803204,0.0021235972803727,0.0001,0.0001,0.2186972361977146,0.0598679904760518,0.0521373481599525,0.119363198575986,0.2083712546033784,0.0357219871174201,0.0001,0.0154662279977275,0.0175290813905996,0.0100756824114561,0.0779327495477841,0.0126832481823464,0.0363713164276305,0.0136907290485086,0.0050234461234923,0.000406273164003432,0.0032788091130812,6.4897764862036e-05,0.0250592193708482
7Networks_LH_SomMot_35,0.0001,0.0162403717069817,0.0199382145256262,0.0124639615247552,0.1852290333195777,0.1601657748485184,0.0001,0.0011579009944914,0.0386735517812632,0.1615047023068777,0.0256554028563453,0.0001,0.0262608768024916,0.0001,0.0133555788184864,0.1352725798581831,0.0001,0.0364001740572786,0.0567490466730282,0.0001,0.0064994511000638,0.0041299671033024,0.0048618982227046,0.0954415135000233
7Networks_LH_SomMot_36,0.1472775734892618,0.0001,0.0022483851917949,0.0284967996424516,0.2257526864896217,0.1165983494001047,0.1084774197754872,0.0196316810222254,0.124640045758269,0.0623277663574047,0.0001,0.0001,0.0045620129532676,0.0164077739905717,0.000584806285256745,0.0773603476813763,0.0001,0.0090215828438065,0.0361375251104572,0.0001,0.0011428313483593,0.0051489580294153,0.0001,0.0141834546308678
7Networks_LH_SomMot_37,0.0013978596768596,0.0166280191840968,0.0202200560450009,0.1332666768582041,0.0220733819791513,0.1984807161340801,0.0645604601311294,0.0001,0.0001,0.1772120125514346,0.0001,0.0001,0.011645727266597,0.0272481544986522,0.0091297443564246,0.0147874507091286,0.0269368862894812,0.0148915245113888,0.0644865790541177,0.0073320605143943,0.0001,0.0001,0.0012137010962639,0.1884889891435944
7Networks_LH_DorsAttn_Post_1,0.0390542259586264,0.0551309244742853,0.0066271726327725,0.2624111848048447,0.0285348307560728,0.0001,0.1200280184291906,0.0448899734744602,0.002391577793817,0.0982793815960174,0.0036756214893154,0.0372105760309398,0.0160380250553262,0.0350360621045371,0.0154886032224189,0.0360756632611989,0.0223248158350748,0.0209336622939807,0.0026052294768332,0.0488397511499396,0.0491508298490187,0.0029032197952828,0.0065324236428598,0.0458382268731858
7Networks_LH_DorsAttn_Post_2,0.0265858317855477,0.0435199633179807,0.0098410682998369,0.2324450896072587,0.0323616707462358,0.020267396872021,0.0944237833646187,0.0327743679500563,0.030425131128077,0.1274244864382894,0.0203812395308541,0.0425518215205145,0.0196429426913597,0.0232578823425844,0.0122427159589223,0.0638392918792237,0.0158200321754491,0.0224648430044976,0.0107590323173641,0.0329143517177896,0.0215760906023819,0.003404419525628,0.0093532651944933,0.0517232820290142
7Networks_LH_DorsAttn_Post_3,0.0347130910404894,0.0154801335941396,0.0070329314240853,0.2721364598083115,0.0387969080222064,0.0236988345298206,0.1605881388043425,0.0470571735487112,0.0073862393830778,0.0783997953133266,0.0073276407538304,0.0333291135916456,0.0301318461541132,0.0189295772078326,0.0051048132460877,0.053993099290744,0.0162011480195729,0.0317712725575457,0.0116997043118128,0.0376550795238446,0.0197334780482896,0.0043349766436375,0.0057401211213298,0.0387584240612015
7Networks_LH_DorsAttn_Post_4,0.00060883734396431,0.0256771216222375,0.0145120372029752,0.113859790919846,0.2322995469397012,0.0194743956044534,0.0906646455121522,0.0499073303691325,0.0313796663236359,0.0697151455021529,0.0194808073228133,0.0265266094953481,0.0290536622364638,0.0172609521141971,0.0212179926746964,0.0748285366794178,0.008914003263504,0.0193484657997294,0.0688977994155239,0.0031665543308237,0.0119431863189667,0.0044617762310876,0.0063065621490217,0.0404945746281544
7Networks_LH_DorsAttn_Post_5,0.0248596174374201,0.0001,0.0088150505948091,0.1072549146464811,0.2178556057412538,0.0831687953802444,0.0261225450750775,0.0241053345168708,0.0737762557293839,0.1773915423257008,0.0001,0.0001,0.0051991068524012,0.0001,0.0043437767078021,0.089095289815547,0.0001,0.0292954419012365,0.0223314625538003,0.0001,0.0001,0.0040186739989675,0.0170854057592381,0.0852811809637652
7Networks_LH_DorsAttn_Post_6,0.0548032989995414,0.0046308303841911,0.0029475189305879,0.0001,0.1308165452413031,0.139999232371833,0.0662467461939982,0.0067698949005927,1.736942422515e-05,0.1482338825465464,0.0012433887888952,0.0186619025727133,0.0142026344348999,0.0020296034693905,0.04137968784692,0.0930437221696825,0.0074074414506712,0.0504260330647119,0.0408287349985911,0.0001,0.0015110181700963,0.0095509688454125,0.0092356142819643,0.1560139309132315
7Networks_LH_DorsAttn_Post_7,0.0388508771771405,0.0116981766358108,0.008469790714401,0.1152647392774348,0.195219538403822,0.0723220708330305,0.049266009442995,0.0017056795550944,0.0564308755053716,0.0565671191863451,0.0078341568951762,0.0001,0.019796449661721,0.0200896009451229,0.0232458915841144,0.0431862693442405,0.0074086747848215,0.0170784030977475,0.0775981800273789,0.0035002272589275,0.0076984567764701,0.0001,0.0075194695118924,0.1592493433809404
7Networks_LH_DorsAttn_Post_8,0.0697520921051554,0.0001,0.0001,0.1954905140329201,0.1481523742727723,0.0001,0.0001,0.0001,0.0437091109801278,0.1238886964159995,0.0001,0.0001,0.066469525589693,0.0001,0.0001,0.0670733394901432,0.0001,0.0001,0.0740509410562659,0.0085558560624695,0.0001,0.0048144272723302,0.0145931694812507,0.1834499532408719
7Networks_LH_DorsAttn_Post_9,0.0456071186203499,0.0001,0.0084750620344999,0.2293113393542426,0.0001,0.1510801075024248,0.0001,0.0001,0.0001,0.1769631075342329,0.0001,0.0001,0.0001,0.0001,0.0001,0.1807463940384028,0.0001,0.0728839771667266,0.0555599012827432,0.0001,0.0001,0.0217610968698645,0.019208427353308,0.0384034682432043
7Networks_LH_DorsAttn_Post_11,0.0859933928044371,0.0148483018160019,0.0148670283487996,0.1296841820707626,0.1529189937514946,0.0840721232877508,0.0346914415092823,0.0170224392863674,0.0086356999323962,0.1079793557491292,0.0046727879628651,0.0082876912463578,0.0168211970859726,0.0140673436549971,0.0216871941321014,0.0107931895534293,0.0188727031665557,0.0085422367402732,0.0290225254981197,0.0159921767272844,0.0225737379946799,0.0001,0.0056583347594346,0.1722959229215064
