3.589982374321550040e-02
4.105801717893205194e-02
3.698835633090390151e-02
4.074103568691400667e-02
4.199107581360321528e-02
4.133438200564881759e-02
3.359460887047861777e-02
4.191865419730726738e-02
3.687539457670064441e-02
3.899132694285988021e-02
4.381786817988189003e-02
4.521866208899641415e-02
3.709649435349438029e-02
3.743871493833162561e-02
3.763073672351802818e-02
3.705316794031694727e-02
4.518504406689559383e-02
3.957029858063430133e-02
4.330777839869588697e-02
4.050477162654001623e-02
4.234204593466843469e-02
3.841547938757451652e-02
4.266142876857700883e-02
4.021801787138705453e-02
4.377489805863193223e-02
4.237809550445366391e-02
4.399098840205145633e-02
3.856178989944097912e-02
4.656202234029095666e-02
3.964946916701117541e-02
4.091265159337631463e-02
4.330782921835707455e-02
3.271116589352755788e-02
4.579427635433961502e-02
4.057814829777030285e-02
3.812421679412106995e-02
4.160203636179005821e-02
4.598381580055314888e-02
3.770433426794762843e-02
3.264924010819920952e-02
3.470134888008716278e-02
3.892958664512445599e-02
4.148812634785077613e-02
4.087988973749993871e-02
4.499110179040302637e-02
3.366716914094985968e-02
4.834776959892615744e-02
4.118427804677702447e-02
4.451052060064874388e-02
3.955596703610526205e-02
4.545561653117884127e-02
3.447566822156342137e-02
4.439362166796236020e-02
4.348756882060346440e-02
3.454342861260265019e-02
4.440245049086133378e-02
4.681219759293260563e-02
4.055818351087083634e-02
4.146348656727645576e-02
4.406814766037654707e-02
3.774906933126866149e-02
4.231311934706653843e-02
4.219162934467382553e-02
3.864160417865828562e-02
4.051210608358905146e-02
4.237495762325797777e-02
3.781419930594575457e-02
4.228987295962240156e-02
4.311297824884403884e-02
3.771832897678256691e-02
4.442888890536976498e-02
4.009920240258461888e-02
4.167688145058949523e-02
3.924514918956201887e-02
4.241855430109207903e-02
4.530489513140167901e-02
3.977650722352134988e-02
4.336214192233914244e-02
4.027480727963923812e-02
3.677583714337497034e-02
4.355917780402658590e-02
3.561100441560013236e-02
3.805726241656344488e-02
4.317387477437392013e-02
4.906022499238292534e-02
3.347913768921863265e-02
4.411470049480603617e-02
3.209468731478214154e-02
3.753772528583176199e-02
4.269712967866758080e-02
4.077563835854041557e-02
4.419755898121020821e-02
4.253499822177561618e-02
4.358017932755877538e-02
4.663675667346442455e-02
4.851665098366066825e-02
4.333119850069646478e-02
4.001719299617936820e-02
4.837381828645579557e-02
3.184877931978857823e-02
4.600221071199894762e-02
4.420412378796376163e-02
4.185183693536672495e-02
4.070493668984381808e-02
4.395032707830383301e-02
4.010924980590883232e-02
3.734011724767714868e-02
4.341833946569243624e-02
4.001455164584721835e-02
4.361336559661231627e-02
4.571369931649977431e-02
3.994543612496297136e-02
3.541746703254359391e-02
3.915862723752125407e-02
4.606819672973384849e-02
3.852047117032347812e-02
4.485884012266300874e-02
3.801646202141560626e-02
4.092832089253749250e-02
3.876432824349360096e-02
4.044127952557476091e-02
4.146579535214689471e-02
4.114844977420906852e-02
3.488779989574981866e-02
3.425094012012701306e-02
4.171678080498932017e-02
4.092353434307526017e-02
4.120670331192850810e-02
4.259358670698254468e-02
4.331885830511986862e-02
4.514054891681753418e-02
4.066960069128917887e-02
4.083733289160766666e-02
3.064936491501359106e-02
3.745973384883821006e-02
4.125085518543342156e-02
4.732745839506967422e-02
3.340571897695458758e-02
4.245786018645800186e-02
4.066259014653533788e-02
