D99,ASC,EC,MG,OLG,OPC,VLMC,L2,L2_3,L2_3_4,L3_4,L3_4_5,L4,L4_5,L4_5_6,L5_6,L6,LAMP5,PVALB,PV_CHC,RELN,SST,VIP,VIP_RELN
84,0.0634223300245548,0.0004501667876130051,0.00200502229433278,0.04710465222352442,0.008196842433281684,0.01174476733748863,0.06321921219083723,0.13089770990090466,0.038479417904273366,0.09596126121720745,0.00462479526771054,0.09239658933034539,0.12574480514127503,0.07295477351594899,0.05148280648154575,0.05678522342468014,0.009398474791273826,0.030661967812793733,0.0012624671234549945,0.0226336954123654,0.046186731677914615,0.012289745363096832,0.01389065633303356
85,0.06897507789452603,0.0012745871507981994,0.003071160453589907,0.0621319173636289,0.009667347442930086,0.005174453759440349,0.06575873926778748,0.12098809177413292,0.05024176434668719,0.08485101632169394,0.00700394926307299,0.08117011775277615,0.12486350047695516,0.06531156078113094,0.05529703671887858,0.0539976860852948,0.010251846914626892,0.035176620622995286,0.001975432610981355,0.020862536791937832,0.048578277089215555,0.011180142881900503,0.01382879448523906
86,0.06298353623935614,0.0007922631406403672,0.0022362489059140167,0.08385367588309967,0.012589627768120455,0.019782249649615048,0.02549867763528572,0.03643693393910069,0.17137581666791737,0.08194260715561133,0.005355526096143562,0.0467547939979798,0.07640846518240046,0.1067067949400838,0.03181914578867584,0.14132773830441864,0.009870937136771736,0.041141532426963286,0.0015546355205510107,0.018064116166394917,0.0400000237159795,0.010757703275261621,0.007362991060554729
87,0.06421070439258407,0.00011783933898119578,0.003025812179769886,0.03788458551325374,0.010019696166993592,0.009435591095175765,0.07753853785023171,0.09825252002993684,0.051093970150215245,0.07381862922143342,0.0021978351323759626,0.10405837697406815,0.1050677067166716,0.1004261066262066,0.055261099977502406,0.07091539367855143,0.009239069098142283,0.03042989757401254,0.0016683538397529536,0.019174970574219782,0.05417727745819826,0.013291339668774101,0.010925557548320182
89,0.050339536677482484,1.1518580910831786e-05,0.0009358846990050824,0.09490479004642417,0.006324675977652008,0.0018153374927435979,0.05898006590952503,0.11359582500943625,0.03531925475458085,0.10619507618801499,0.008688277659208278,0.10870296166203464,0.1020917137287578,0.085320701385554,0.054974937503705586,0.04742687609326523,0.009197633541986794,0.03327036233016484,0.00084057893804721,0.016163390298636997,0.04228170678869306,0.012269836923158282,0.01162405694445555
90,0.04492651196850455,0.0,0.0011839252959813236,0.08211232772110018,0.004773575188897546,0.0013778119968406147,0.05482939578884884,0.11027115074191965,0.0325099460202638,0.10712041971953423,0.005956023790489108,0.12639455553022788,0.11046492274649368,0.09193035164559549,0.05662598796864926,0.049798976211103484,0.008818170185029492,0.03368738496439163,0.0005410447747177902,0.014377651059498056,0.042977493972231676,0.011777487152340584,0.011034219410560537
91,0.0591969974798444,0.00044553826757531704,0.0033542961633552084,0.07812172057906616,0.011501643727774983,0.01500308333752898,0.054969551287925814,0.12526223503273762,0.03640278799734187,0.08436326482711025,0.010449751749066438,0.07978314111908752,0.12570969501345386,0.07469603560218963,0.063351693939028,0.05057686410539292,0.009710068477526097,0.03754120863562168,0.001408971266661817,0.014936178592330823,0.04638312926168598,0.010072994246592585,0.013883081278478445
92,0.053396575260652245,0.00017493344228862687,0.002822763554840415,0.07498206996661406,0.00904243194740064,0.015721081371949892,0.055025758169754864,0.1316811417237696,0.036597710160554464,0.10269328306590382,0.008716504755535584,0.10762767286263672,0.12085837517165884,0.0580132507830909,0.049784298943169124,0.04323887632114468,0.008427833139815346,0.04091071385012689,0.002093030565041475,0.013187803959939315,0.042344625821223725,0.010946254607734341,0.012945835466887363
93,0.042053829457024496,0.00011133369151017775,0.0005786521113722361,0.06910822580085016,0.004943124615473528,0.006667301802938473,0.06534778696476011,0.1256571420342544,0.03884585633811201,0.10167340485202875,0.006168153529216033,0.12469004899272595,0.11170810501875543,0.08524094105357251,0.049716589453726576,0.04857828008577244,0.008018449806148336,0.03286499975264043,0.0010236057407516643,0.012510995878447841,0.044489236282352115,0.01154495596602022,0.009416983270984128
94,0.06448092689168788,0.0005238398316681616,0.002751563211273259,0.09298823517187631,0.010504154386534674,0.002290397498631096,0.049516235964281875,0.13738430523539027,0.028149647329139438,0.14227922768732904,0.010243939631502622,0.090425039674677,0.08938225710077602,0.06426268113528899,0.047947325838226286,0.05393224057514539,0.010002182214247802,0.03331447545074807,0.002168967074970459,0.0171790600092526,0.03696532714403685,0.011376656379313005,0.009468148114358753
95,0.05124340430212612,2.349159089930968e-05,0.0009430163033661305,0.07661124800355351,0.006341121242160804,0.002670523969001647,0.0623110860588976,0.1224925906752408,0.041495146479844425,0.11295466367812675,0.009051541192933155,0.11705776147347018,0.09956389060883092,0.07547534627567636,0.04991902205799506,0.043825925052350105,0.008854753995833483,0.03792377834931333,0.00098228644912717,0.014575535802192542,0.044935968764297805,0.010733902728482483,0.010964264513745818
96,0.052547897259555436,0.00022489984745978798,0.0028131068114901664,0.06499868931395357,0.008781711457605942,0.00715310356987755,0.0549866169257535,0.14287774706998577,0.036110254710781935,0.11234582698630363,0.009714688432101352,0.12279808330126334,0.11237742818300449,0.056778977869479094,0.04774293958418949,0.03713072232023967,0.008315602883598084,0.03861582140484904,0.002316420784391644,0.014778533973413416,0.043254955427678744,0.01219820170997998,0.012544661630573512
97,0.055619748540758275,0.0004083819141039759,0.0013874882492370324,0.056803405005047936,0.006943678547386303,0.013733628993818909,0.0763605622593907,0.13633912050139815,0.03996620198568874,0.09834398528458999,0.008192674229848287,0.08049173476776304,0.11373808792213437,0.07175669317999031,0.05665197008110233,0.04930538065158849,0.009678879621569304,0.03232313104022065,0.0016578304585430075,0.020116996087228875,0.04978039117557574,0.011818196871798602,0.014091316808836966
98,0.05818670638503383,0.0003287546842205747,0.003892567462844283,0.0559264768011777,0.010234880202231103,0.006070694979424332,0.06531644933370528,0.09552278445940145,0.04690807212770316,0.09176060124870486,0.0032618479216877144,0.09347006247492808,0.11355690319649059,0.08677665571132083,0.06217972552844496,0.07205747542071206,0.009344605854470776,0.03357026349414091,0.0020164136699799234,0.020112587005180434,0.05036600854236983,0.013071676811355733,0.00919711522647884
99,0.046029904332258446,0.0,0.001297678856174483,0.07780534188284567,0.0060415249446300655,0.0012552228641536129,0.05928992504201491,0.10498684585731366,0.037617345594103416,0.10442951292763511,0.007907547343284922,0.10851061021916596,0.11315901327595125,0.0870783970089151,0.06668342631578364,0.05153784078675523,0.009154183851994721,0.035817000077584815,0.0009416593310877806,0.015175134925158382,0.045384746162190175,0.010970162145088808,0.010621771405551572
100,0.061426319346084494,0.0001743001179877722,0.0030250647776529295,0.06702908152326285,0.009594057623282595,0.0038996059122478302,0.06605506656608567,0.10176684105784277,0.0493159260537885,0.0943584889956442,0.0029127687591012762,0.10332483497532305,0.1034231801624507,0.08271540708372242,0.05499149933934379,0.059643970958387256,0.008734748092258549,0.03578479272026327,0.0017328572010122621,0.017965336787547567,0.0500886215975945,0.012545814254825823,0.011569513206014612
101,0.061102278115901174,0.0002010035515566635,0.0022172893713929237,0.04906420172440287,0.010991375264121327,0.013526359909161487,0.051409951312911144,0.13105764810673776,0.0377913092554632,0.09707081553823951,0.005164274893692991,0.10321095798029681,0.11397322751887336,0.07334595626763837,0.05377865293717148,0.04975079632317751,0.00800832894242763,0.03890358212995453,0.001962320572125176,0.018843765293246446,0.05520740578107968,0.012480747001793758,0.013438205753760233
102,0.05903339560614244,0.00029394473838918284,0.004427172103409265,0.056657278149340067,0.011615055979308408,0.003854960114005337,0.09067457159972685,0.07947306467203294,0.04758584091289871,0.07021473681941416,0.0020437681532500637,0.10771533308073641,0.08548440515996227,0.09529788432226531,0.06572620184810604,0.08002980095827628,0.009332771549583169,0.03291148545396902,0.0018034399174493485,0.01892445036290505,0.054830374352600554,0.014373665797008684,0.012371279625779713
103,0.05870843001949486,0.0004010718156057453,0.002355647347570425,0.05865612782286369,0.010020974687796865,0.008405580279032637,0.04263327835364868,0.11490047385788452,0.03681210467228851,0.12010793682888672,0.010549444562849475,0.07506165382938881,0.120236634747385,0.07214307931752449,0.07095636380389596,0.06382346714357962,0.010180870580375808,0.041445227533351066,0.002608628684124626,0.017498792610893012,0.04383450856427112,0.009978444330837864,0.009436187028573758
107,0.05162492232770606,9.094050672050344e-05,0.0020403185866414127,0.043809858044971964,0.009148765296647456,0.013386630797536705,0.06421046841930113,0.1579306607831303,0.03620291672339584,0.1231453740128351,0.004011775980404024,0.11981494595256675,0.10452237501887575,0.06814935105439106,0.040385427346655435,0.039613623683898876,0.011461693822309294,0.0325210392628119,0.002729853274414919,0.021909426888018637,0.04657587375897091,0.01655208495069572,0.01366344535410989
108,0.06169031419618831,0.00027274253665363546,0.003895923345980975,0.07877514690264556,0.011758874288124539,0.010513163210015762,0.04746747253146291,0.12095965909265612,0.031178867815704926,0.11421897232272364,0.004464471312249986,0.095583119549073,0.10683174074475547,0.0785786772418157,0.0612923318610868,0.058534189622127815,0.007235471409006039,0.033875459566510766,0.00186382449793302,0.014859551394772703,0.04137844785245198,0.01042283267067066,0.0076736878643701495
109,0.05534204674052116,4.0539170973953575e-05,0.0012337055815316688,0.06620161060056337,0.006908626817689204,0.0033107298873504853,0.06854567720018113,0.12145797248333523,0.03835654041961039,0.10206779318183039,0.007574467718280822,0.10485942650545903,0.1125501325085728,0.07589988944743367,0.047805664422867475,0.049899772153255605,0.010069568494413804,0.03292760802160604,0.0013256996483944467,0.020130273901767422,0.04847459411493791,0.01369868508368346,0.013587314806331467
110,0.05453697543713503,0.0002352532040463551,0.006023497780737126,0.03594487705154223,0.012997828449545952,0.016778109992447908,0.06163140203611601,0.1280177399762582,0.033447400779591296,0.11165638580564631,0.003161958356395405,0.132894897330031,0.13293249639054142,0.0647225280902168,0.03859484665675367,0.02980787333312508,0.00831920888492495,0.03488281045814781,0.002593436515461821,0.01857409253798233,0.04854796630186464,0.016065606989844102,0.011967176622251047
111,0.058929166888310985,0.00021838829438742082,0.000501904128516288,0.08998492501390049,0.007701832630366467,0.0016976259706204901,0.06336311338401421,0.12612936246238735,0.0338558771053594,0.0999349577811602,0.010890494823624109,0.09128735062301845,0.11501561479112668,0.06947332396484107,0.05631759500445575,0.04342241890925687,0.00993008189332858,0.03698519079979489,0.0011274623567761079,0.016272665209956516,0.04705380205945223,0.010085578034448659,0.011916677940182412
112,0.05099971022891916,0.00010866415531729931,0.009453781512605045,0.029773978556940018,0.012532599246595189,0.00499855114459577,0.06722689075630252,0.14093740944653724,0.02883222254419009,0.11080121703853957,0.0038032454361054766,0.12047232686177918,0.13195450594030717,0.0565778035352072,0.059801506809620396,0.041871921182266014,0.007896261953057085,0.0383222254419009,0.002100840336134454,0.017168936540133295,0.04542161692263112,0.010359316140249205,0.008584468270066647
113,0.04767651191095336,7.852727915383934e-05,0.000961811449087333,0.06630687023047473,0.005778220307799993,0.0022382842849982777,0.07204582680099451,0.11566562439673521,0.04172804037190012,0.09464190411713,0.006694885385440408,0.11958558173120697,0.1174051819833904,0.08782707775408284,0.052009095033850726,0.04279601415210405,0.009149163114748513,0.035350874049117846,0.0009666009866479849,0.015609502970620194,0.044715956260749465,0.012025268361311816,0.010157244058221824
114,0.045154639411486654,0.0001259554904785521,0.0032401125973831667,0.06883459051269034,0.006797396562798992,0.004691832324831336,0.04602592886548201,0.1261333406490233,0.03305694533194608,0.12576119508374545,0.004571015917974101,0.11179906218653404,0.12027876974581672,0.07525629832459341,0.049703750022991246,0.051747100739636655,0.009138280907594184,0.03491836323760564,0.002463683498389989,0.01807636975215768,0.046115391036984366,0.012513423778839523,0.01052669795685403
115,0.0646293865826902,0.0005038968019349637,0.010369207901707584,0.039274948058137096,0.012945762357486967,0.017997697442987744,0.08479964209626661,0.11749059938005031,0.038448894584349566,0.09479185597930216,0.0029760939083720104,0.11474838390326761,0.11410892195783151,0.06603353611586842,0.04156191705783718,0.04953446273426152,0.009248689775655248,0.03189935734182366,0.0019573955790066666,0.021136188102750166,0.048165583462169176,0.013248019692319316,0.010627200363929262
116,0.1011908883688331,0.0002838238163659908,0.014023548452567463,0.11101339409935836,0.01936770230405279,0.00518663036674285,0.05680045140054612,0.04857052799307677,0.03782378123346632,0.06492980493394104,0.005026800986218672,0.07153634316583993,0.07921695383475161,0.1360001441228045,0.03830870161641222,0.07319330345065127,0.011711319374090874,0.037052745532229044,0.0021258660632209377,0.029004616530020896,0.04376167014286932,0.012703646222318305,0.009527667735306862
117,0.06842434578241342,0.00048465061438039177,0.0034127491900325727,0.02425678373017397,0.010736838990077742,0.0028941958502193893,0.10706162778114656,0.0850143346446088,0.04680170542522555,0.07587967655246937,0.002176235521789411,0.1023650068313368,0.1173645556641523,0.09809817706198232,0.047542546982315845,0.08608059672768581,0.013716438665631183,0.02988903413565603,0.0020033783443562966,0.0319825329595324,0.05161530833004873,0.015194582459406183,0.01143675666011916
120,0.059783432478542134,0.00026171159382360636,0.008246570190003,0.037201618899042076,0.010437334611886336,0.007933456193191074,0.07140734930729714,0.1177707417705853,0.04291213918548826,0.11331773683749898,0.004468500493148927,0.1184415492523634,0.1194938720387381,0.06860719174835174,0.045687639428756484,0.048971045762444765,0.007599708954009724,0.034869639587713684,0.0019999952051884527,0.018097886251255916,0.049877501083715026,0.012241601398261892,0.011034112787038216
121,0.052188186843154974,3.4094090167143225e-05,0.001422386190053493,0.04967470203648561,0.00721606645909048,0.007363301981233038,0.06946841157972744,0.12636191949780679,0.04613685797656045,0.08764631544457771,0.005289428947138021,0.10970261179811572,0.12394165451287564,0.0809255113246962,0.050501660889844195,0.04482485812454111,0.0095292147680246,0.031740663256618264,0.001194715315258812,0.02052206258007237,0.05079756433590317,0.01322551025158292,0.012167969676594234
122,0.0568848282280378,0.00024184838930870538,0.0031638675729596124,0.06720134865680907,0.010047578022918825,0.009049600720219472,0.06754738457968938,0.12420937535335004,0.044150597771811684,0.08857156331865712,0.005410069635594162,0.10521503514471137,0.12068850900642106,0.06220193410851084,0.05056824899534354,0.04534812453019089,0.008656056998049513,0.03920869408796666,0.001876918421810845,0.016954014601427255,0.04890703503384894,0.011625497901165346,0.013763047377098124
123,0.04395169185376054,0.00014539622272086508,0.001104302755770163,0.0692236169351533,0.0057018902537346846,0.0033867371130378307,0.07562559932430311,0.1288923443606453,0.03834966101184338,0.0993496500367134,0.006987422168428625,0.11787730743176522,0.10926318923816834,0.08506775397797096,0.051357389666604976,0.048107872401547555,0.008571324035923433,0.031856273714863506,0.0008449864305100988,0.013836157050081772,0.04258932374991009,0.010490834234844688,0.009289554901102733
124,0.050597523685603135,2.6249819532490714e-05,0.005956376319352226,0.0927703510036898,0.009524897940109026,0.004028964101340774,0.03442820504744117,0.11470671260848808,0.028031149782069643,0.13005660797839066,0.0072304308737219875,0.10287600814584115,0.10864405629330408,0.0849103125141806,0.0589231366115017,0.05718441689677774,0.0091609402066906,0.03632839849951844,0.002413368987246848,0.014588242623086504,0.03692132502272532,0.010303250173938312,0.0094319541873679
125,0.052128666332724595,0.00018593528307931718,0.0023145568764885403,0.06731253744294434,0.0074011536650038685,0.006201725279616037,0.06980728132975059,0.14061669190256323,0.040555403029093065,0.10458974711656935,0.008573329012124042,0.10630528624447338,0.10978545482953464,0.06324990470080194,0.04455770196593907,0.04092058057826831,0.009157332041630094,0.03935938734755272,0.0014131644457111585,0.015521274901418745,0.04532958821419576,0.012396332978534545,0.014109782287585245
126,0.05782966873036332,6.626485612182353e-05,0.0018540593966893447,0.08101275229568401,0.009681802795247938,0.0031839012656974144,0.04123316706733354,0.12039376226849255,0.031361060079903545,0.13097035990319467,0.016559835474217573,0.0788626955479951,0.10784217711502826,0.067463171712918,0.06278744564901943,0.055562892397511235,0.009819906469277169,0.04469769633310769,0.0023864506189497318,0.01664944896104111,0.04177116649762834,0.00954827811403913,0.009508175564270383
127,0.05089294115399761,0.00026427556044869376,0.0035646273005559277,0.06337954287314708,0.008485441564040075,0.0050728465542624135,0.045194122522566285,0.14521729445068512,0.03295263412958678,0.12274316594785052,0.0062175180397946095,0.11704687402347817,0.11216991785822092,0.06725517329143647,0.04586102120287817,0.0472172945199776,0.009190506858094496,0.03535835360956464,0.002855939644745574,0.016293031505529607,0.043424242825601624,0.011402696561626301,0.010910467674789787
128,0.050822096479966876,0.0003892464189329458,0.002763649574423915,0.07792765115023903,0.008640370894582102,0.0030737280631405513,0.04155216176322171,0.08369767052746134,0.03079325576554086,0.10158678100764029,0.004153104128659388,0.10836339579587277,0.09795740872721821,0.12213934119040828,0.07457905939829976,0.07815083440314637,0.008019909671841718,0.03173430038093103,0.00193398050004117,0.013732438315618269,0.04485775738828854,0.010666644264808345,0.007158597209777467
129,0.0655125061113918,0.00015036863394601952,0.002083265106027359,0.06292709220031308,0.011225895759464408,0.010252103616118188,0.07065436314445903,0.1578849686764614,0.03117744142889942,0.1131516837199264,0.006489078243691792,0.07856004456600092,0.09625651165196548,0.06397142877980087,0.053067479537481005,0.05258981533815397,0.00864884271776792,0.03147970490429422,0.001992899792065252,0.02030204889141032,0.04057710232321679,0.013307887003641565,0.009914275615707785
130,0.05758512028351791,1.3777267508610792e-05,0.002743353496631785,0.06639013373715467,0.007457156510106849,0.006128594567106753,0.06531393643070373,0.12768057835786523,0.04303118388204377,0.09768991003093945,0.009530168119233393,0.097843819763114,0.11577524183287777,0.07690405569789739,0.05364229595598118,0.044646205797749146,0.009490170786826601,0.033465758267084346,0.0010419926147970879,0.017756352854766684,0.04446828930814832,0.011115564324124883,0.01203279314491392
131,0.03951989518695016,7.822053938262422e-05,0.00046090760891162396,0.06534355906268305,0.004824637268402186,0.003909509246187088,0.06843046668975283,0.13333093540409444,0.04092682435755468,0.10195800188516277,0.00569269553629071,0.126582581922948,0.10856608176835957,0.08227831560311333,0.05130738062189313,0.04940159061612194,0.008071368694351036,0.0317755360330368,0.0008481184312426825,0.01246331438301385,0.04447779960498177,0.01127763916383294,0.009232970308936606
132,0.04793767965323546,0.00026593651384632837,0.002561547643371073,0.04867682972350767,0.009131876863164416,0.012193897820424187,0.08577192443181926,0.12261742573303056,0.0427759088877164,0.09185027175056955,0.003403511676675049,0.10566223470223322,0.12024820089329359,0.05693782460152739,0.05741632697891982,0.05958501354518836,0.009329700334450733,0.033725334523616875,0.001733550961035517,0.01751845525299191,0.04998634554862177,0.013406989762063335,0.010427243827631247
133,0.0546634204170704,0.0002103542003729167,0.008558612202557435,0.06343160504815192,0.010968925412365885,0.003961479516159813,0.05183745269817814,0.12664673076690405,0.036073304602602364,0.12471852682880452,0.0051166612260463715,0.09703719071203185,0.10561999489993187,0.08052589853023709,0.05808488423446567,0.057444055650060985,0.009249280477922565,0.03295119786822793,0.0029307771084235786,0.01849835572293225,0.03687888352596448,0.012146525081329289,0.010820253169656655
134,0.05484125973952844,3.3454784338294774e-05,0.0025607927943988576,0.07859977896843236,0.007924971901197536,0.003040542372641172,0.06206470300709135,0.11926088850021835,0.04224374532589334,0.10284710169798238,0.013101482332995126,0.0951072469247053,0.11452297390271506,0.07497410984427982,0.05652880129435619,0.042685114641552925,0.009764887199654472,0.03704912762999402,0.001281146123641435,0.01632153544289214,0.04373429421240368,0.010792748110085244,0.012613362789944068
135,0.05569026745828593,0.0002173899305820398,0.00570100668419306,0.04602853154036306,0.01242097999008631,0.0034238218739931093,0.05091649659169146,0.15650903471944524,0.03744359129116842,0.1098175144655131,0.003968486302868228,0.11805987216050597,0.12235820174618582,0.06224612755331325,0.04638345891142221,0.0334599132562282,0.00787093769691281,0.04379809643487566,0.002078541532540386,0.018324140597280644,0.04354426373552065,0.010948469144096052,0.009749345477166216
136,0.06097660457006532,0.000502008032128514,0.008283132530120483,0.05580591659630617,0.01368524561856034,0.006169987271178555,0.08717485111766536,0.09101177035115407,0.04677591846359153,0.09241338100991704,0.001915009460960401,0.11362413506791749,0.09527232913214775,0.07415008051454715,0.05704477412411176,0.06857150781392829,0.009939794355706013,0.03164745355915632,0.0016821706113761623,0.01971215936546096,0.053500398406785055,0.0123582978756953,0.010213937694466846
137,0.05664857980004918,0.0006971897240865371,0.0021827059170122028,0.07659841029178084,0.007838818717990005,0.007621766148202272,0.05797448900735441,0.13671019635236897,0.03023540076243199,0.1532367664094127,0.015979777651097135,0.08708130388827504,0.08361872497242555,0.0646627215300924,0.041665976660126954,0.04905820404465352,0.008143253543944342,0.04250343482732662,0.0018547317840018082,0.01567636911363088,0.04089320516825765,0.009578629974805637,0.010694985172770764
140,0.07249967692364705,0.00025928459289511997,0.0050606118732912505,0.03818050591597656,0.0156977153059378,0.012318865858776956,0.06642462193097806,0.08481793221045077,0.044540566321930965,0.08565780347273383,0.002453657415864889,0.09634110981324298,0.13779920067217652,0.08201970878347033,0.0609117701233739,0.05013575268115292,0.009487461145440081,0.03853624723480394,0.0016719263147424084,0.019941700176172486,0.052632346254416526,0.013327938547020019,0.009949646675200643
141,0.05326644802082844,5.137479377845265e-05,0.0010771984615920197,0.04838757551027917,0.005918182213118815,0.005285358233437019,0.07695768414752117,0.15381019876583266,0.042654522329385464,0.11615246851496276,0.010049853155412151,0.10050722167255885,0.12519803391038797,0.0743825094077574,0.029886541684639237,0.02421902691960396,0.0097247785837329,0.03324330612598423,0.0009259285088666031,0.020191921625029148,0.044549237063451784,0.013950323089640197,0.013419720426178451
142,0.06487126443059896,0.0005993248761153054,0.0037407509470490253,0.06219235967376869,0.012240026289184533,0.01266407671496877,0.07821613002659615,0.10977908384025306,0.047495118215890114,0.06952617817689262,0.002397933633533132,0.08516823463062792,0.12975088655144323,0.0668184325590189,0.052466761226830846,0.059999190017994815,0.009036149052594922,0.033470943575914756,0.001963783282184013,0.01983946633011224,0.05300234709058069,0.01266949636995246,0.01433880310403887
143,0.06047634724509535,0.00015911484546137834,0.001426916325561763,0.07626404340591662,0.00914706342337944,0.004676503253378205,0.050449704784785956,0.15904019702531264,0.02290580665795392,0.15752591753752423,0.011508306359035466,0.09166669843492244,0.09200543621119536,0.059539789104854156,0.03766058681804556,0.04751836610386269,0.008138131176578495,0.03474416831973648,0.00229612327193271,0.018226379430694467,0.03653414402171572,0.010948824556564799,0.009857394606753984
144,0.04209035523181575,0.00039308410730761937,0.0016527964459661607,0.06642740989382821,0.007897060039364886,0.008120967790156978,0.05037302295572086,0.14221595388287614,0.03058735479326652,0.12139332840455018,0.006680990662584716,0.13992791460677284,0.10786182776843911,0.05533947864304482,0.05102776985455598,0.04255829351315339,0.008160981612785995,0.03730796467460046,0.002510316994125099,0.014113854305509894,0.04241147963536603,0.01293818336377293,0.010272118597122785
145,0.058977206726558554,0.0001175857743488406,0.003487600240206538,0.07810739672399815,0.010548634457315895,0.0025039931868117826,0.059166176322989504,0.11159307963241899,0.046003853444544905,0.09451316591044845,0.006952916676119681,0.11416722360036351,0.10768491937842951,0.07084463688223953,0.054414417412970734,0.04514138100258302,0.00902924836919567,0.036987760771901086,0.002029546823577301,0.016651546021970928,0.0476174106539324,0.012055016659517599,0.012885769919966455
146,0.06484264958754937,0.00017993954190804928,0.003459063318812836,0.08294054326086307,0.009650088343521252,0.005222933300811467,0.06270466606350442,0.14715920544143607,0.03987305898006281,0.10735953814626356,0.01636804452330676,0.07174678017862805,0.09536167864773512,0.05513391115477745,0.05130090554681232,0.048615601283913186,0.010379663221246341,0.04112026351701677,0.002935828918145697,0.017800265642450366,0.04525324139772413,0.010949363744839886,0.012437378561888032
148,0.06044126924922976,3.235533927808767e-05,0.0018511739041357563,0.07580527780696686,0.008890019596627503,0.004335307099856429,0.03987851115177389,0.13211213619168052,0.02380853399140697,0.12935343810658992,0.01211858712880776,0.09739133361204796,0.11848240691708205,0.06656978351164572,0.04971415256255866,0.04945015928091581,0.008653947604165994,0.039340598826656345,0.0023987852953427664,0.019152843295467008,0.04254553989110376,0.010624210710453908,0.010896461420542035
149,0.058316264593432796,0.0002509590219768401,0.005915859645806049,0.03552550176348762,0.009802443930036516,0.011639323500128109,0.06405583334741188,0.1351656288432652,0.04077689909806503,0.09725152090922633,0.003982801949528294,0.10650845105362788,0.11784035823109791,0.07163667814881614,0.05193544017313837,0.05254258016621891,0.007282023237642375,0.03390709619910954,0.0020253478820280303,0.020407731867643452,0.05506379797209497,0.012562337939512154,0.013104107508289156
150,0.09205206059688192,0.00018955420951331038,0.005867720854248834,0.04422206639761012,0.014365211026533369,0.24627708692773306,0.06798034558593045,0.11963774692343866,0.06309687081528093,0.10758063941477455,0.004209285373444902,0.08938826065463867,0.1037914773552015,0.08106512444512526,0.061078206278091345,0.05280809635852919,0.008102990143051643,0.055000388108871895,0.002693638593612501,0.021484983378031952,0.045504527288970496,0.01138636885727973,0.010755962179963906
151,0.060375763298446794,0.0001279146417825724,0.003385910729798316,0.08112950204839403,0.009059906213657092,0.005857602193538494,0.05460781197546523,0.10856535510185146,0.03701365164767383,0.14567649470869365,0.01305023781603381,0.08725945231880551,0.0892778240218496,0.07530774557100044,0.04976132164063203,0.04928870655396594,0.008911601968843613,0.04132311525130026,0.0017132406748120966,0.014997118506594036,0.04276787875143812,0.009938797489443657,0.012053161909308201
152,0.05924537966786412,0.0002762233941361569,0.002651615231511345,0.05967339667835426,0.010975879133242444,0.01285673605757498,0.06866908158905573,0.12980307029270158,0.04709123342387909,0.0865197066952841,0.00447470091268775,0.10253651929299137,0.10937658102773505,0.06912215791903129,0.04792963486888849,0.04486924180443066,0.008777545130304038,0.03595443670934468,0.001945488955559952,0.01972440991499241,0.05137715998481508,0.01343483316104655,0.014207523368042223
153,0.06759106891934913,0.0001230289260652708,0.0032273500728191543,0.10910482168135452,0.010841407749161784,0.007039872117195549,0.042411826331663925,0.1107246464801894,0.030732092498499914,0.11756882927655311,0.019719858459875807,0.07472477250596304,0.10096578858004655,0.06424218932887145,0.054410343398652465,0.05274600837119043,0.01133693797159981,0.04088546590009169,0.002327514536956689,0.01829223373805489,0.041892731055415834,0.010269159392803737,0.011284096572214476
154,0.047566323155439405,0.00011233122946824697,0.0035669919205188762,0.04200361880541002,0.009259975881242064,0.011757018870299266,0.05419903320707459,0.15401397655279786,0.03862347861497334,0.11800830225751267,0.002906814466999181,0.12429438864205898,0.1226882542428853,0.05798091431645664,0.051268721074984654,0.03601475051494876,0.007569186506862021,0.04116259865441453,0.0020156963591533373,0.016033650543193903,0.041931965306634456,0.012039610797115083,0.009664991299418777
155,0.05787598448606173,0.0001291803142326051,0.004075408320803477,0.07871881963142406,0.007340387321884796,0.014640652323578075,0.056820517854047486,0.1251508222063107,0.03433179313293315,0.13594668377746652,0.011614244003832057,0.08224892231391961,0.09975153785650759,0.06827336828001661,0.046391605627537386,0.048378286453178106,0.008624380795519405,0.03955957033887244,0.001729689745880799,0.015595647606862561,0.0429569933857654,0.01075821140543498,0.012543277919184798
159,0.05628737802640208,0.000101495565425677,0.002190591556955558,0.05905110773448922,0.008898513107005325,0.005302627588639785,0.06677351739819674,0.1259084985494214,0.048327113092036925,0.09372087859305636,0.006353146293142766,0.10633530965913343,0.11023571489404632,0.07414287364474233,0.052895840622732324,0.04463960645623603,0.008801595070224618,0.034869300323151685,0.0016723152282956592,0.01863627349531204,0.049999544857924204,0.012526871626241665,0.013482352140176103
160,0.053256793824600336,0.00011407022593962641,0.0025837530391676017,0.0721937561660182,0.009442564500095608,0.003524998425902943,0.0563550427329566,0.130983830882207,0.0404640969074504,0.10489325797500776,0.007793661331366866,0.12036479905813129,0.10698588383929306,0.06352367796200423,0.05199049402837671,0.04271972213655365,0.008515771695742847,0.038650570340488764,0.001814284129033862,0.015278725745208556,0.04564996691837291,0.011819654751369197,0.012484744467872937
