region,OLG,L4_5,L5_6,L4_5_6,VIP_RELN,OLG/L4_5,OLG/L5_6,OLG/L4_5_6,OLG/VIP_RELN,L4_5/L5_6,L4_5/VIP_RELN,L5_6/VIP_RELN,L4_5_6/VIP_RELN,VIP_RELN/L5_6,OLG/L4_5/L5_6,OLG/L4_5/VIP_RELN,OLG/L5_6/VIP_RELN,OLG/L4_5_6/VIP_RELN,L4_5/L5_6/VIP_RELN,OLG/L4_5/L5_6/VIP_RELN,OLG/L4_5/L5_6/L4_5_6,OLG/L4_5/L5_6/L4_5_6/VIP_RELN
52,0.663139564930402,0.394579078701627,-0.401140474138597,0.568919976299648,-0.0475253234083051,0.128043211662605,0.0841963941805858,0.856136257243431,0.642328562071784,0.166743539393567,0.439626551512962,-0.398986265222278,0.749087682579957,-0.398986265222278,-0.473747645540955,0.174410281097705,0.0873101498523438,1.00463971195202,0.217625351415254,-0.428526552195534,-0.343326538840104,-0.203291879965554
53,-0.392059317556503,-0.14091194741186,0.208661995831377,-0.0825926281410443,0.255480136011072,-0.350654322521074,-0.0239870642827364,-0.370825253624443,-0.0715812956397722,0.109705868418229,0.160226939235797,0.423390423042494,0.41468462886499,0.423390423042494,0.0202662764652264,-0.084658735780165,0.202141941107654,0.107811689719887,0.365927962737838,0.192139782875186,0.144602840579944,0.575477533184659
55,-0.133466710078126,-0.0367152157062014,0.0569890689399981,-0.500580417143428,0.378676033337192,-0.222817801917634,0.118976688303128,-0.34402761501127,0.378863549079645,0.144943757485177,0.469849373106066,0.40978618124518,0.0979411286449189,0.40978618124518,0.0278092347226096,0.221190992284764,0.49158047129221,0.196622442621894,0.587097463287176,0.323647035515238,-0.685702661866491,-0.21051531584959
56,-0.665563881637068,-0.474776632494687,-0.0399908763715055,-0.754319180482538,-0.310304202071399,-0.399394474148763,-0.404715202650877,-0.856847936512723,-0.751345453743224,-0.354645210679582,-0.591881836177121,-0.107536372191529,-1.08407437114979,-0.107536372191529,-0.129720013181029,-0.503996463875355,-0.477868324602506,-1.15661326912043,-0.464798744856077,-0.207640218499648,-0.500726718953134,-0.786800127204072
57,0.804548831443416,0.947062142184373,1.14321660039588,0.813259070080016,0.864259323998834,0.700547762797126,1.3240167192297,0.761284448704755,0.709689238555152,1.26861410418059,0.859992995637497,1.05987327212652,0.617402479981958,1.05987327212652,1.22670567370794,0.63312817872359,1.2412799764366,0.586308875818131,1.17766914566124,1.17047409331237,1.06267529480357,0.889873208393487
59,-1.63259767334704,-1.2283444683371,-0.702468112420845,-1.0358013447851,-1.27576625084454,-1.6498160206609,-0.996853161939055,-1.53426855652194,-1.88416232813035,-0.766685961218239,-1.48028207575957,-0.897597762735333,-1.36371713374073,-0.897597762735333,-1.01910019760639,-1.86159310934618,-1.20671332031608,-1.80620727996564,-1.01315233476559,-1.18038793925092,-0.699493606297494,-0.98142451129027
60,0.79925819367024,0.976320791236851,1.05254837117262,0.839453646300795,0.875733894152335,0.637648125852558,0.9986560978161,0.76622907217499,0.706101101936029,1.16197260979398,0.896204260861024,0.980442949847221,0.654785880286807,0.980442949847221,0.838073501128803,0.57851060818322,0.926296634227646,0.603109577600279,1.08342564043336,0.794629297566985,0.632439641721427,0.475947807987356
61,0.018481847010315,0.653267489024296,0.910990386266272,1.01641425246858,0.324861167953679,-0.184724343736444,-0.244843176345621,0.24180998383543,-0.549389593908088,0.756117517219868,0.102934727194673,0.520641382988325,0.297079407528924,0.520641382988325,-0.4587475122682,-0.641034339070703,-0.658709752720081,-0.366848213289811,0.262822796933349,-0.763218938479163,0.0531152949719046,-0.501101294006003
62,-0.750479146978791,-1.49438851842336,-1.40121527568572,-1.6317191211775,-1.71927415946555,-0.525844428463608,0.773650412570097,-0.868288557646355,-0.809766405387546,-0.98716786166356,-1.5528576032325,-1.49133441121821,-1.78062837495516,-1.49133441121821,1.01806094773477,-0.603146090097475,0.683862327467545,-1.06252939872644,-1.06397671933644,0.929980943470679,0.946541490364916,0.726492126515235
63,0.512064754800983,0.86795442197926,1.11625651620292,1.10903884022725,0.955131970687067,0.59806507574901,0.250846515726604,0.616292348665819,0.381285636013503,0.805883307806577,0.719253964138042,1.03279133619537,0.970652792135193,1.03279133619537,0.340983136335249,0.47750437827401,0.16282072814553,0.525255306553265,0.67748935736408,0.265925289343243,0.724330805378951,0.662903037079046
64,-2.38305604701833,-2.65357028344459,-2.3380634638346,-2.4571735993681,-2.30727857574827,-1.95919531849185,-1.79908205299517,-2.37600378607283,-2.13718217531669,-2.52230843281466,-2.44714161171624,-2.18196433450214,-2.0574363239746,-2.18196433450214,-1.36830224981244,-1.80295598702727,-1.64061371149749,-2.01951247042745,-2.34781255648486,-1.27909569634513,-0.991096795553365,-0.681670254058552
65,0.514557522835191,0.814998717353667,1.12819155544316,0.804573496620828,0.807366473725846,0.657943856762248,0.455126573028511,0.482894140738506,0.257501052660088,0.823215549499438,0.53857756587282,0.949496468971539,0.348280922558235,0.949496468971539,0.607050812881138,0.423725563844268,0.26763808614323,0.085724293899039,0.577988031100051,0.450228528296774,0.628519992550236,0.275959091728303
66,-0.103416637335632,-0.243819845473114,-0.736396112258308,-0.128333060244138,-0.766130527366984,-0.481713232644247,-0.43417380618927,0.0286696036308564,-0.396407034080538,-0.343795036034428,-0.483468207607969,-0.932681224059148,-0.439713797336364,-0.932681224059148,-0.831650212567141,-0.684721560252455,-0.642494800143309,-0.269965739052361,-0.55263822612175,-0.962788824762652,-0.756014491420557,-1.03817386928867
67,0.475778289081971,-0.158223668401018,0.0821492843607691,-0.154374471888794,-0.260516854960718,0.90972600497203,1.7601131063141,0.387827376698147,0.366867664579987,0.18453592416903,-0.293967997278514,-0.0358180391824331,-0.370117966354444,-0.0358180391824331,2.227897788098,0.766304850515953,1.64411734830005,0.151224594736579,0.0480514116013467,2.10270270218197,2.42108619068861,2.1952872029501
68,0.914155227779232,0.353657115902433,-0.220645587667717,0.19247591390507,0.168437141736336,1.04389234649772,0.22689438514553,0.806888876385009,0.883203585767218,-0.20034181241912,0.324118427245536,-0.222432670061144,0.0832488459914039,-0.222432670061144,0.360766564079275,1.00283826112021,0.226345848681572,0.664755339441972,-0.200997890522141,0.350151787004861,0.088908745918411,-0.0125317500145744
69,0.649477755289618,0.613986790652795,0.420928530934034,0.262581194274032,0.371468004523222,0.695527407768943,0.0609694273096962,0.467575114158944,0.346140629228822,0.285153588818736,0.312930194894087,0.225452615183263,-0.374611764262192,0.225452615183263,0.107078540721748,0.433797869396436,-0.145357450781619,-0.134090966339433,0.0331147111841908,-0.0563624089328646,-0.462972933968177,-1.00212506830357
71,-1.12076537168532,-1.24407235670101,-1.19772508923934,-1.04586123703935,-1.50831510340073,-1.04083088231766,-0.900523984162235,-1.04122523339346,-1.43619738191802,-1.17540138986628,-1.55417963542658,-1.42601206017569,-1.45395834618803,-1.42601206017569,-0.822648824591489,-1.31788115386613,-1.14435232726322,-1.42148667215215,-1.45573856232791,-1.01791055761205,-0.508569175280476,-0.86961304488259
72,1.24241205340562,1.12899106094843,0.969456436778501,1.17070919189933,1.18384282854369,1.499792511016,0.487695215407899,1.21239723937272,1.18907376710423,0.62742005051116,1.04949455737428,0.95472722410499,1.05879987293634,0.95472722410499,0.75578707832855,1.4248284710673,0.473468699503048,1.10961804834579,0.580860226522143,0.724365331882772,0.829838005614125,0.781083753604903
